,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
2716,김상수,1,1,0,0,0,1,0,4,4,21,34.0,3.0,1.0,1.0,4.4,2020,08,20,키움,LG,홈,20200820LGWO02020
2717,김윤식,5,6,3,3,3,3,0,24,20,88,15.0,0.0,2.0,0.0,7.2,2020,08,20,키움,LG,원정,20200820LGWO02020
2718,송은범,1 ⅓,0,1,1,1,0,0,5,4,22,28.0,1.0,2.0,2.0,5.4,2020,08,20,키움,LG,원정,20200820LGWO02020
2719,최성훈,0 ⅓,0,0,0,0,1,0,1,1,4,30.0,0.0,0.0,0.0,4.87,2020,08,20,키움,LG,원정,20200820LGWO02020
2720,정우영,1,1,2,2,2,2,0,6,4,23,39.0,3.0,2.0,5.0,2.77,2020,08,20,키움,LG,원정,20200820LGWO02020
2721,고우석,0 ⅓,1,0,0,1,0,0,3,2,12,14.0,0.0,0.0,6.0,6.0,2020,08,20,키움,LG,원정,20200820LGWO02020
2722,알칸타라,6,7,3,3,0,5,1,25,25,100,19.0,10.0,1.0,0.0,2.89,2020,08,20,두산,롯데,홈,20200820LTOB02020
2723,이현,0,0,1,1,2,0,0,2,0,13,40.0,2.0,0.0,2.0,4.75,2020,08,20,두산,롯데,홈,20200820LTOB02020
2724,박치국,1,1,0,0,2,1,0,5,3,18,35.0,3.0,2.0,0.0,3.27,2020,08,20,두산,롯데,홈,20200820LTOB02020
2725,함덕주,0 ⅓,0,0,0,1,0,0,2,1,6,29.0,3.0,1.0,10.0,3.72,2020,08,20,두산,롯데,홈,20200820LTOB02020
2726,채지선,0 ⅔,0,0,0,1,1,0,3,2,12,29.0,1.0,0.0,0.0,3.95,2020,08,20,두산,롯데,홈,20200820LTOB02020
2727,홍건희,1,3,2,2,1,0,0,7,5,18,36.0,1.0,3.0,1.0,4.7,2020,08,20,두산,롯데,홈,20200820LTOB02020
2728,박세웅,5,6,1,1,3,4,0,23,20,102,17.0,6.0,5.0,0.0,4.58,2020,08,20,두산,롯데,원정,20200820LTOB02020
2729,이인복,0 ⅔,3,2,2,0,0,0,5,5,7,30.0,1.0,4.0,0.0,3.26,2020,08,20,두산,롯데,원정,20200820LTOB02020
2730,구승민,1 ⅓,2,0,0,0,2,0,6,6,30,35.0,3.0,0.0,0.0,2.52,2020,08,20,두산,롯데,원정,20200820LTOB02020
2731,박진형,0 ⅔,1,1,1,0,1,0,3,3,11,38.0,1.0,2.0,0.0,4.68,2020,08,20,두산,롯데,원정,20200820LTOB02020
2732,김원중,1 ⅓,2,1,1,0,3,0,6,6,19,32.0,3.0,1.0,12.0,1.89,2020,08,20,두산,롯데,원정,20200820LTOB02020
2733,가뇽,5,13,6,6,2,5,0,29,25,102,17.0,6.0,5.0,0.0,4.65,2020,08,20,KIA,NC,홈,20200820NCHT02020
2734,고영창,1,6,7,7,1,0,0,11,9,29,32.0,1.0,1.0,1.0,5.13,2020,08,20,KIA,NC,홈,20200820NCHT02020
2735,서덕원,3,2,1,1,0,1,1,11,11,39,5.0,0.0,0.0,0.0,3.68,2020,08,20,KIA,NC,홈,20200820NCHT02020
2736,라이트,6,2,1,0,5,5,0,26,21,98,18.0,7.0,4.0,0.0,3.97,2020,08,20,KIA,NC,원정,20200820NCHT02020
2737,김진성,2,1,0,0,0,3,0,7,7,26,16.0,0.0,0.0,0.0,4.5,2020,08,20,KIA,NC,원정,20200820NCHT02020
2738,이승헌,1,2,1,1,1,2,0,6,5,23,1.0,0.0,0.0,0.0,9.0,2020,08,20,KIA,NC,원정,20200820NCHT02020
2739,백승건,5,7,5,3,3,5,0,25,21,97,6.0,0.0,4.0,0.0,7.71,2020,08,20,SK,삼성,홈,20200820SSSK02020
2740,이태양,0 ⅔,0,2,2,2,1,0,4,2,19,27.0,0.0,0.0,0.0,8.0,2020,08,20,SK,삼성,홈,20200820SSSK02020
2741,박민호,0 ⅓,2,1,0,0,0,0,3,3,11,39.0,2.0,1.0,4.0,2.12,2020,08,20,SK,삼성,홈,20200820SSSK02020
2742,김주온,1,0,0,0,0,0,0,3,3,13,19.0,0.0,3.0,0.0,5.14,2020,08,20,SK,삼성,홈,20200820SSSK02020
2743,오원석,1,0,0,0,0,0,0,3,3,9,2.0,0.0,0.0,0.0,0.0,2020,08,20,SK,삼성,홈,20200820SSSK02020
2744,서동민,1,0,0,0,1,3,0,4,3,18,4.0,0.0,0.0,0.0,4.15,2020,08,20,SK,삼성,홈,20200820SSSK02020
2745,뷰캐넌,6,10,3,3,3,3,2,29,25,90,18.0,11.0,6.0,0.0,3.75,2020,08,20,SK,삼성,원정,20200820SSSK02020
2746,이승현,1,0,0,0,1,1,0,4,3,23,37.0,0.0,2.0,0.0,3.75,2020,08,20,SK,삼성,원정,20200820SSSK02020
2747,최지광,1,0,0,0,0,2,0,3,3,16,41.0,1.0,0.0,0.0,2.48,2020,08,20,SK,삼성,원정,20200820SSSK02020
2748,오승환,1,1,0,0,0,0,0,4,4,16,23.0,1.0,2.0,10.0,3.91,2020,08,20,SK,삼성,원정,20200820SSSK02020
2749,채드벨,6,3,1,1,3,8,1,23,20,97,12.0,1.0,7.0,0.0,6.44,2020,08,21,한화,KT,홈,20200821KTHH02020
2750,강재민,1,1,0,0,1,2,0,5,4,25,24.0,0.0,0.0,0.0,2.28,2020,08,21,한화,KT,홈,20200821KTHH02020
2751,김종수,1,0,0,0,1,2,0,4,3,21,27.0,1.0,1.0,0.0,5.63,2020,08,21,한화,KT,홈,20200821KTHH02020
2752,정우람,1,0,0,0,0,0,0,3,3,13,26.0,1.0,2.0,9.0,4.15,2020,08,21,한화,KT,홈,20200821KTHH02020
2753,김민수,3,6,4,4,0,1,1,15,15,55,20.0,2.0,5.0,0.0,6.18,2020,08,21,한화,KT,원정,20200821KTHH02020
2754,전유수,1,3,1,1,0,0,0,6,6,25,21.0,2.0,1.0,0.0,5.64,2020,08,21,한화,KT,원정,20200821KTHH02020
2755,이창재,1,0,0,0,0,2,0,3,3,14,6.0,0.0,0.0,0.0,0.0,2020,08,21,한화,KT,원정,20200821KTHH02020
2756,하준호,1,1,0,0,1,1,0,5,4,19,11.0,0.0,0.0,0.0,7.59,2020,08,21,한화,KT,원정,20200821KTHH02020
2757,김민,1,1,0,0,0,2,0,4,4,11,13.0,3.0,3.0,0.0,7.64,2020,08,21,한화,KT,원정,20200821KTHH02020
2758,유원상,1,0,0,0,1,0,0,4,3,12,34.0,1.0,0.0,0.0,3.44,2020,08,21,한화,KT,원정,20200821KTHH02020
2759,이승호,5,6,4,4,4,2,2,25,21,92,17.0,4.0,5.0,0.0,4.98,2020,08,21,키움,LG,홈,20200821LGWO02020
2760,김재웅,1,0,0,0,1,0,0,4,3,18,31.0,0.0,2.0,0.0,3.0,2020,08,21,키움,LG,홈,20200821LGWO02020
2761,양기현,1,0,0,0,0,1,0,3,3,10,3.0,0.0,0.0,0.0,0.0,2020,08,21,키움,LG,홈,20200821LGWO02020
2762,조영건,1,2,2,2,1,1,0,6,5,24,13.0,1.0,1.0,0.0,6.58,2020,08,21,키움,LG,홈,20200821LGWO02020
2763,김성민,1,2,1,1,0,2,0,4,4,15,11.0,0.0,0.0,0.0,11.32,2020,08,21,키움,LG,홈,20200821LGWO02020
2764,윌슨,7 ⅔,4,1,1,2,3,0,29,27,104,18.0,8.0,6.0,0.0,3.82,2020,08,21,키움,LG,원정,20200821LGWO02020
2765,진해수,0 ⅓,0,0,0,0,1,0,1,1,5,45.0,1.0,1.0,0.0,3.03,2020,08,21,키움,LG,원정,20200821LGWO02020
2766,이정용,1,2,2,2,1,2,1,6,5,21,12.0,2.0,0.0,0.0,4.15,2020,08,21,키움,LG,원정,20200821LGWO02020
2767,이승진,6,2,0,0,0,7,0,20,20,98,6.0,0.0,1.0,0.0,4.02,2020,08,21,두산,롯데,홈,20200821LTOB02020
2768,박치국,1 ⅓,1,0,0,0,0,0,5,5,11,36.0,3.0,2.0,0.0,3.18,2020,08,21,두산,롯데,홈,20200821LTOB02020
2769,채지선,1 ⅓,0,0,0,2,1,0,6,4,25,30.0,1.0,0.0,0.0,3.77,2020,08,21,두산,롯데,홈,20200821LTOB02020
2770,홍건희,0 ⅓,0,0,0,0,0,0,2,2,10,37.0,2.0,3.0,1.0,4.67,2020,08,21,두산,롯데,홈,20200821LTOB02020
2771,노경은,6,4,0,0,1,2,0,24,23,100,14.0,4.0,4.0,0.0,4.44,2020,08,21,두산,롯데,원정,20200821LTOB02020
2772,김대우,2,0,0,0,0,4,0,6,6,27,22.0,0.0,1.0,0.0,3.95,2020,08,21,두산,롯데,원정,20200821LTOB02020
2773,최준용,0 ⅔,1,1,1,3,0,0,6,2,24,10.0,0.0,1.0,0.0,2.53,2020,08,21,두산,롯데,원정,20200821LTOB02020
2774,임기영,6,2,1,1,2,8,0,22,19,84,15.0,6.0,6.0,0.0,4.46,2020,08,21,KIA,NC,홈,20200821NCHT02020
2775,김명찬,0 ⅓,1,1,1,0,1,0,2,2,5,10.0,0.0,1.0,0.0,6.75,2020,08,21,KIA,NC,홈,20200821NCHT02020
2776,홍상삼,1 ⅔,3,2,2,1,1,1,9,8,29,28.0,1.0,5.0,0.0,3.71,2020,08,21,KIA,NC,홈,20200821NCHT02020
2777,전상현,0 ⅓,3,5,1,0,0,0,6,6,20,36.0,1.0,1.0,8.0,1.98,2020,08,21,KIA,NC,홈,20200821NCHT02020
2778,김현수,0 ⅔,1,1,1,1,0,0,4,3,11,7.0,0.0,0.0,0.0,15.75,2020,08,21,KIA,NC,홈,20200821NCHT02020
2779,송명기,5 ⅔,4,1,1,1,5,1,21,20,95,25.0,1.0,0.0,0.0,3.62,2020,08,21,KIA,NC,원정,20200821NCHT02020
2780,홍성민,0 ⅓,2,0,0,0,0,0,3,3,7,8.0,0.0,0.0,0.0,0.0,2020,08,21,KIA,NC,원정,20200821NCHT02020
2781,문경찬,1,0,0,0,1,0,0,4,3,18,29.0,0.0,3.0,10.0,6.0,2020,08,21,KIA,NC,원정,20200821NCHT02020
2782,임정호,0,2,2,2,0,0,0,2,2,8,39.0,2.0,2.0,0.0,4.91,2020,08,21,KIA,NC,원정,20200821NCHT02020
2783,배재환,0,1,1,1,1,0,1,2,1,3,44.0,1.0,3.0,0.0,3.75,2020,08,21,KIA,NC,원정,20200821NCHT02020
2784,임창민,1 ⅓,0,0,0,0,0,0,4,3,15,17.0,3.0,1.0,0.0,8.16,2020,08,21,KIA,NC,원정,20200821NCHT02020
2785,박진우,0 ⅔,0,0,0,0,0,0,2,2,3,35.0,2.0,1.0,0.0,4.45,2020,08,21,KIA,NC,원정,20200821NCHT02020
2786,문승원,4 ⅔,8,6,5,3,5,2,26,22,102,18.0,3.0,7.0,0.0,4.04,2020,08,21,SK,삼성,홈,20200821SSSK02020
2787,김정빈,1 ⅓,1,0,0,1,0,0,6,5,16,40.0,0.0,0.0,1.0,3.79,2020,08,21,SK,삼성,홈,20200821SSSK02020
2788,김세현,1,0,0,0,2,2,0,5,3,23,19.0,2.0,0.0,0.0,5.71,2020,08,21,SK,삼성,홈,20200821SSSK02020
2789,서진용,1 ⅔,1,0,0,3,1,0,8,5,37,39.0,0.0,5.0,2.0,4.34,2020,08,21,SK,삼성,홈,20200821SSSK02020
2790,정영일,0 ⅓,1,0,0,0,0,0,2,2,8,21.0,2.0,1.0,2.0,6.11,2020,08,21,SK,삼성,홈,20200821SSSK02020
2791,윤성환,1 ⅔,2,4,4,5,0,0,11,5,41,5.0,0.0,2.0,0.0,5.79,2020,08,21,SK,삼성,원정,20200821SSSK02020
2792,김대우,3 ⅓,3,1,1,2,1,0,15,13,35,20.0,3.0,4.0,0.0,3.39,2020,08,21,SK,삼성,원정,20200821SSSK02020
2793,김윤수,1,2,0,0,0,1,0,5,5,17,41.0,3.0,3.0,0.0,3.43,2020,08,21,SK,삼성,원정,20200821SSSK02020
2794,최지광,1,3,3,3,1,0,0,7,4,19,42.0,1.0,1.0,0.0,3.13,2020,08,21,SK,삼성,원정,20200821SSSK02020
2795,장필준,1,2,0,0,0,0,0,5,5,11,12.0,0.0,1.0,0.0,7.71,2020,08,21,SK,삼성,원정,20200821SSSK02020
2796,김태훈,2,3,3,1,2,0,0,12,10,40,34.0,5.0,0.0,0.0,3.91,2020,08,22,키움,KIA,홈,20200822HTWO02020
2797,김재웅,2,1,0,0,0,4,0,7,7,34,32.0,0.0,2.0,0.0,2.84,2020,08,22,키움,KIA,홈,20200822HTWO02020
2798,양현,2,0,0,0,1,1,0,7,6,27,36.0,6.0,3.0,1.0,2.9,2020,08,22,키움,KIA,홈,20200822HTWO02020
2799,김상수,1,2,0,0,0,2,0,4,4,17,35.0,3.0,1.0,1.0,4.26,2020,08,22,키움,KIA,홈,20200822HTWO02020
2800,안우진,1,0,0,0,0,1,0,3,3,12,25.0,1.0,2.0,1.0,3.38,2020,08,22,키움,KIA,홈,20200822HTWO02020
2801,조상우,1,1,0,0,0,2,0,4,4,23,34.0,4.0,1.0,23.0,0.72,2020,08,22,키움,KIA,홈,20200822HTWO02020
2802,양현종,6 ⅔,6,0,0,3,5,0,27,24,108,19.0,8.0,6.0,0.0,5.21,2020,08,22,키움,KIA,원정,20200822HTWO02020
2803,이준영,0 ⅓,0,0,0,0,0,0,1,1,6,16.0,0.0,1.0,0.0,11.05,2020,08,22,키움,KIA,원정,20200822HTWO02020
2804,장현식,0 ⅔,4,4,4,1,1,1,7,6,23,13.0,2.0,1.0,0.0,9.42,2020,08,22,키움,KIA,원정,20200822HTWO02020
2805,김명찬,0 ⅓,0,0,0,1,0,0,2,1,7,11.0,0.0,1.0,0.0,6.23,2020,08,22,키움,KIA,원정,20200822HTWO02020
2806,원태인,5 ⅔,7,5,5,1,2,1,25,24,79,17.0,6.0,5.0,0.0,4.08,2020,08,22,삼성,롯데,홈,20200822LTSS02020
2807,이승현,1,2,0,0,1,0,0,6,5,26,38.0,0.0,2.0,0.0,3.65,2020,08,22,삼성,롯데,홈,20200822LTSS02020
2808,우규민,1 ⅓,2,0,0,0,2,0,6,5,16,35.0,2.0,1.0,7.0,5.18,2020,08,22,삼성,롯데,홈,20200822LTSS02020
2809,장필준,1,2,0,0,0,1,0,5,5,14,13.0,0.0,1.0,0.0,7.11,2020,08,22,삼성,롯데,홈,20200822LTSS02020
2810,서준원,5,7,3,2,0,4,0,22,21,88,16.0,6.0,4.0,0.0,4.84,2020,08,22,삼성,롯데,원정,20200822LTSS02020
2811,김건국,0 ⅔,1,0,0,1,0,0,4,3,15,9.0,0.0,0.0,0.0,2.53,2020,08,22,삼성,롯데,원정,20200822LTSS02020
2812,최준용,1 ⅓,0,0,0,1,0,0,5,4,23,11.0,0.0,1.0,0.0,2.25,2020,08,22,삼성,롯데,원정,20200822LTSS02020
2813,박진형,1,1,0,0,0,0,0,3,3,12,39.0,1.0,2.0,0.0,4.54,2020,08,22,삼성,롯데,원정,20200822LTSS02020
2814,김원중,1,1,0,0,0,1,0,4,4,19,33.0,3.0,1.0,13.0,1.83,2020,08,22,삼성,롯데,원정,20200822LTSS02020
2815,핀토,6,6,4,4,3,7,1,26,23,99,19.0,4.0,10.0,0.0,6.17,2020,08,22,SK,두산,홈,20200822OBSK02020
2816,김주한,1,2,1,1,1,0,0,6,5,18,13.0,0.0,7.0,0.0,7.71,2020,08,22,SK,두산,홈,20200822OBSK02020
2817,오원석,1,2,2,0,0,1,0,6,6,24,3.0,0.0,0.0,0.0,0.0,2020,08,22,SK,두산,홈,20200822OBSK02020
2818,서동민,1,2,1,1,1,1,1,6,5,27,5.0,0.0,0.0,0.0,5.06,2020,08,22,SK,두산,홈,20200822OBSK02020
2819,김민규,5,1,0,0,5,3,0,21,16,92,14.0,1.0,0.0,1.0,7.02,2020,08,22,SK,두산,원정,20200822OBSK02020
2820,박치국,1,2,0,0,0,1,0,5,5,25,37.0,3.0,2.0,0.0,3.11,2020,08,22,SK,두산,원정,20200822OBSK02020
2821,윤명준,1,1,0,0,0,1,0,4,4,15,32.0,0.0,0.0,2.0,4.99,2020,08,22,SK,두산,원정,20200822OBSK02020
2822,최세창,0 ⅔,3,1,1,0,0,1,5,5,13,3.0,0.0,0.0,0.0,3.0,2020,08,22,SK,두산,원정,20200822OBSK02020
2823,채지선,0 ⅓,0,0,0,0,1,0,1,1,5,31.0,1.0,0.0,0.0,3.72,2020,08,22,SK,두산,원정,20200822OBSK02020
2824,권휘,1,2,0,0,0,1,0,5,5,13,1.0,0.0,0.0,0.0,0.0,2020,08,22,SK,두산,원정,20200822OBSK02020
2825,임찬규,6,3,3,1,4,5,0,25,20,104,17.0,8.0,5.0,0.0,3.88,2020,08,23,LG,한화,홈,20200823HHLG02020
2826,최성훈,1 ⅓,1,0,0,0,1,0,4,4,12,31.0,0.0,0.0,0.0,4.57,2020,08,23,LG,한화,홈,20200823HHLG02020
2827,송은범,1 ⅓,2,1,1,0,0,1,6,6,14,29.0,1.0,2.0,2.0,5.46,2020,08,23,LG,한화,홈,20200823HHLG02020
2828,최동환,0 ⅓,0,0,0,0,0,0,1,1,2,31.0,1.0,0.0,0.0,4.41,2020,08,23,LG,한화,홈,20200823HHLG02020
2829,김민우,5 ⅓,1,1,1,5,7,0,22,17,95,18.0,3.0,8.0,0.0,4.27,2020,08,23,LG,한화,원정,20200823HHLG02020
2830,윤대경,0 ⅔,1,0,0,0,0,0,2,2,6,26.0,1.0,0.0,0.0,1.8,2020,08,23,LG,한화,원정,20200823HHLG02020
2831,강재민,1,0,0,0,0,0,0,3,3,14,25.0,0.0,0.0,0.0,2.19,2020,08,23,LG,한화,원정,20200823HHLG02020
2832,김종수,1,0,0,0,1,1,0,3,2,15,28.0,1.0,1.0,0.0,5.4,2020,08,23,LG,한화,원정,20200823HHLG02020
2833,정우람,1,4,2,2,1,0,0,7,6,29,27.0,1.0,2.0,10.0,4.6,2020,08,23,LG,한화,원정,20200823HHLG02020
2834,한현희,5 ⅓,3,4,4,1,4,2,20,18,86,18.0,6.0,6.0,0.0,5.91,2020,08,23,키움,KIA,홈,20200823HTWO02020
2835,이영준,0 ⅓,3,2,2,1,0,0,5,3,10,41.0,2.0,3.0,0.0,4.41,2020,08,23,키움,KIA,홈,20200823HTWO02020
2836,양기현,0 ⅓,1,0,0,0,0,0,2,2,8,4.0,0.0,0.0,0.0,0.0,2020,08,23,키움,KIA,홈,20200823HTWO02020
2837,조성운,1,1,0,0,0,1,0,4,4,14,22.0,0.0,0.0,0.0,3.51,2020,08,23,키움,KIA,홈,20200823HTWO02020
2838,김상수,1,0,0,0,0,2,0,3,3,17,36.0,3.0,1.0,1.0,4.13,2020,08,23,키움,KIA,홈,20200823HTWO02020
2839,조상우,0 ⅓,2,2,2,1,1,1,4,3,16,35.0,4.0,2.0,23.0,1.18,2020,08,23,키움,KIA,홈,20200823HTWO02020
2840,양현,0 ⅔,1,0,0,0,1,0,3,3,13,37.0,6.0,3.0,1.0,2.85,2020,08,23,키움,KIA,홈,20200823HTWO02020
2841,브룩스,6 ⅓,9,4,4,0,5,0,27,26,100,19.0,7.0,4.0,0.0,2.85,2020,08,23,키움,KIA,원정,20200823HTWO02020
2842,이준영,0 ⅓,0,0,0,0,0,0,1,1,7,17.0,0.0,1.0,0.0,10.57,2020,08,23,키움,KIA,원정,20200823HTWO02020
2843,정해영,0 ⅓,0,0,0,0,0,0,1,1,3,20.0,4.0,1.0,0.0,1.5,2020,08,23,키움,KIA,원정,20200823HTWO02020
2844,장현식,0 ⅓,2,2,2,1,0,0,3,2,12,14.0,2.0,1.0,0.0,10.43,2020,08,23,키움,KIA,원정,20200823HTWO02020
2845,홍상삼,0,1,0,0,0,0,0,1,1,2,29.0,1.0,5.0,0.0,3.71,2020,08,23,키움,KIA,원정,20200823HTWO02020
2846,김명찬,0 ⅓,0,0,0,1,1,0,2,1,9,12.0,0.0,1.0,0.0,5.79,2020,08,23,키움,KIA,원정,20200823HTWO02020
2847,전상현,1 ⅓,1,1,1,1,3,0,6,5,30,37.0,2.0,1.0,8.0,2.15,2020,08,23,키움,KIA,원정,20200823HTWO02020
2848,최채흥,2 ⅔,1,2,2,1,1,0,10,9,40,16.0,6.0,4.0,0.0,4.3,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2849,장지훈,0,1,3,3,3,0,1,4,1,20,25.0,0.0,1.0,0.0,9.26,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2850,홍정우,1 ⅓,1,0,0,0,0,0,4,4,18,21.0,0.0,0.0,0.0,5.24,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2851,김대우,1,0,0,0,0,0,0,3,3,13,21.0,3.0,4.0,0.0,3.34,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2852,이승현,1,1,1,1,0,1,1,4,4,11,39.0,0.0,2.0,0.0,3.79,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2853,권오준,1 ⅓,4,5,2,1,2,1,10,9,35,16.0,0.0,2.0,0.0,8.62,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2854,임현준,0 ⅔,1,0,0,0,1,0,3,3,12,22.0,0.0,1.0,0.0,3.46,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2855,장필준,1,1,0,0,1,2,0,5,4,18,14.0,0.0,1.0,0.0,6.59,2020,08,23,삼성,롯데,홈,20200823LTSS02020
2856,스트레일리,6,2,0,0,3,6,0,23,20,98,20.0,8.0,4.0,0.0,2.31,2020,08,23,삼성,롯데,원정,20200823LTSS02020
2857,김대우,1,2,0,0,0,1,0,5,5,26,23.0,0.0,1.0,0.0,3.81,2020,08,23,삼성,롯데,원정,20200823LTSS02020
2858,박시영,1,0,0,0,0,0,0,3,3,9,29.0,1.0,1.0,0.0,9.0,2020,08,23,삼성,롯데,원정,20200823LTSS02020
2859,한승혁,1,0,0,0,1,0,0,4,3,16,6.0,1.0,0.0,0.0,5.06,2020,08,23,삼성,롯데,원정,20200823LTSS02020
2860,소형준,5,8,1,1,4,5,0,26,22,101,15.0,8.0,5.0,0.0,4.46,2020,08,23,KT,NC,홈,20200823NCKT02020
2861,조현우,1,0,0,0,0,0,0,3,3,12,29.0,0.0,1.0,1.0,2.6,2020,08,23,KT,NC,홈,20200823NCKT02020
2862,유원상,1,0,0,0,0,0,0,3,3,10,35.0,1.0,0.0,0.0,3.35,2020,08,23,KT,NC,홈,20200823NCKT02020
2863,전유수,1,0,0,0,0,1,0,3,3,7,22.0,2.0,1.0,0.0,5.4,2020,08,23,KT,NC,홈,20200823NCKT02020
2864,하준호,1,1,0,0,1,1,0,5,4,20,12.0,0.0,0.0,0.0,6.94,2020,08,23,KT,NC,홈,20200823NCKT02020
2865,최성영,2,5,4,4,3,1,0,13,10,52,12.0,2.0,3.0,0.0,5.4,2020,08,23,KT,NC,원정,20200823NCKT02020
2866,박정수,2,1,0,0,3,2,0,8,5,33,10.0,0.0,0.0,0.0,1.98,2020,08,23,KT,NC,원정,20200823NCKT02020
2867,이승헌,0,1,1,1,1,0,1,2,1,8,2.0,0.0,0.0,0.0,18.0,2020,08,23,KT,NC,원정,20200823NCKT02020
2868,박진우,2,4,3,3,1,1,1,11,10,44,36.0,2.0,1.0,0.0,4.98,2020,08,23,KT,NC,원정,20200823NCKT02020
2869,배재환,1,0,0,0,0,0,0,3,3,9,45.0,1.0,3.0,0.0,3.65,2020,08,23,KT,NC,원정,20200823NCKT02020
2870,김진성,1,2,2,2,0,2,1,5,5,14,17.0,0.0,0.0,0.0,5.29,2020,08,23,KT,NC,원정,20200823NCKT02020
2871,박종훈,3,3,6,5,4,1,2,18,14,68,18.0,7.0,7.0,0.0,5.13,2020,08,23,SK,두산,홈,20200823OBSK02020
2872,김세현,1,2,1,1,1,1,1,6,4,18,20.0,2.0,0.0,0.0,5.89,2020,08,23,SK,두산,홈,20200823OBSK02020
2873,이태양,1,1,0,0,0,0,0,3,3,11,28.0,0.0,0.0,0.0,7.71,2020,08,23,SK,두산,홈,20200823OBSK02020
2874,김정빈,1,0,0,0,1,0,0,3,2,12,41.0,0.0,0.0,1.0,3.68,2020,08,23,SK,두산,홈,20200823OBSK02020
2875,정영일,1,1,1,1,1,0,0,5,4,20,22.0,2.0,1.0,2.0,6.27,2020,08,23,SK,두산,홈,20200823OBSK02020
2876,김태훈,1,1,0,0,0,2,0,4,4,10,17.0,1.0,5.0,0.0,5.66,2020,08,23,SK,두산,홈,20200823OBSK02020
2877,김주온,1,1,0,0,2,0,0,6,4,19,20.0,0.0,3.0,0.0,4.91,2020,08,23,SK,두산,홈,20200823OBSK02020
2878,최원준,6,6,1,1,3,5,0,26,22,110,31.0,8.0,0.0,0.0,4.08,2020,08,23,SK,두산,원정,20200823OBSK02020
2879,권휘,1,1,0,0,1,0,0,5,4,14,2.0,0.0,0.0,0.0,0.0,2020,08,23,SK,두산,원정,20200823OBSK02020
2880,윤명준,1,1,0,0,1,0,0,5,4,20,33.0,0.0,0.0,2.0,4.83,2020,08,23,SK,두산,원정,20200823OBSK02020
2881,홍건희,1,1,0,0,0,2,0,4,4,21,38.0,2.0,3.0,1.0,4.57,2020,08,23,SK,두산,원정,20200823OBSK02020
2882,정찬헌,5,9,3,3,0,5,0,24,23,88,11.0,5.0,3.0,0.0,3.8,2020,08,24,LG,한화,홈,20200824HHLG02020
2883,진해수,0 ⅓,1,1,1,1,0,0,4,1,14,46.0,1.0,1.0,0.0,3.3,2020,08,24,LG,한화,홈,20200824HHLG02020
2884,이정용,1 ⅓,0,1,0,1,0,0,6,3,20,13.0,2.0,0.0,0.0,3.77,2020,08,24,LG,한화,홈,20200824HHLG02020
2885,성재헌,0 ⅔,2,0,0,0,0,0,4,4,17,1.0,0.0,0.0,0.0,0.0,2020,08,24,LG,한화,홈,20200824HHLG02020
2886,김대현,1 ⅔,2,1,1,1,2,0,8,7,38,27.0,3.0,0.0,0.0,6.15,2020,08,24,LG,한화,홈,20200824HHLG02020
2887,김이환,4,1,1,0,3,5,0,17,14,84,7.0,1.0,3.0,0.0,5.86,2020,08,24,LG,한화,원정,20200824HHLG02020
2888,김진영,1,2,0,0,0,1,0,4,4,14,33.0,1.0,3.0,0.0,4.97,2020,08,24,LG,한화,원정,20200824HHLG02020
2889,박상원,1,1,0,0,0,0,0,4,4,19,35.0,0.0,0.0,0.0,5.13,2020,08,24,LG,한화,원정,20200824HHLG02020
2890,윤대경,1,0,0,0,0,0,0,3,3,9,27.0,1.0,0.0,0.0,1.73,2020,08,24,LG,한화,원정,20200824HHLG02020
2891,강재민,1,0,0,0,0,0,0,3,3,9,26.0,0.0,0.0,0.0,2.1,2020,08,24,LG,한화,원정,20200824HHLG02020
2892,문동욱,0 ⅓,0,2,2,2,0,0,3,1,11,18.0,0.0,1.0,1.0,4.86,2020,08,24,LG,한화,원정,20200824HHLG02020
2893,김종수,0 ⅓,1,0,0,0,0,0,2,2,7,29.0,1.0,1.0,0.0,5.33,2020,08,24,LG,한화,원정,20200824HHLG02020
2894,정우람,0 ⅓,0,0,0,0,0,0,1,1,5,28.0,1.0,2.0,11.0,4.55,2020,08,24,LG,한화,원정,20200824HHLG02020
2895,쿠에바스,6,5,0,0,2,2,0,25,23,87,16.0,6.0,4.0,0.0,3.84,2020,08,24,KT,NC,홈,20200824NCKT02020
2896,이창재,0 ⅔,2,1,1,1,0,0,5,4,19,7.0,0.0,0.0,0.0,1.5,2020,08,24,KT,NC,홈,20200824NCKT02020
2897,유원상,1 ⅓,1,0,0,0,0,0,4,4,16,36.0,1.0,0.0,0.0,3.23,2020,08,24,KT,NC,홈,20200824NCKT02020
2898,김민,1,0,0,0,0,2,0,3,3,17,14.0,3.0,3.0,0.0,7.41,2020,08,24,KT,NC,홈,20200824NCKT02020
